,구군,읍면동,년월,총 유동인구,총 인구,예측 유동인구,예측 구매력,구의 동별 평균 인구,구의 동별 평균 구매력,영업이익/매출액(%),편의점 수,대형마트 수,슈퍼마켓 수,경쟁업체 수,총 인구_정규화,예측 유동인구_정규화,예측 구매력_정규화,영업이익/매출액(%)_정규화,경쟁업체 수_정규화,구의 동별 평균 인구_정규화,구의 동별 평균 구매력_정규화,등급 점수,등급,경도,위도
1446,동래구,온천1동,2020-01,127661,18982,138485,65509000.0,20865,72008000,5.1239986446139385,25,1,28,54,0.3040264553267247,0.3211739503136305,0.23835005938888998,-0.536299540960063,0.6330164339892105,0.9183527172186783,0.6473881776673355,-3.1643599739688053,나쁨,129.08078044629627,35.21765148092593
1447,동래구,온천2동,2020-01,117473,15639,117904,53972000.0,20865,72008000,7.7277711708650605,11,2,16,29,-0.04352422393095713,-0.07434924746465482,-0.030664709556893592,0.4220645057534216,-0.1546916098067681,0.9183527172186783,0.6473881776673355,-2.9735645891847473,나쁨,129.0740828793103,35.21019172551724
1448,동래구,온천3동,2020-01,127746,38317,76149,132235000.0,20865,72008000,7.7959958912339875,24,2,21,47,2.314164769250529,-0.8767918461348995,1.794238026163299,0.44717580808089485,0.41245818172633647,0.9183527172186783,0.6473881776673355,2.5940882989809424,좋음,129.0682721957447,35.20441720404256
1449,동래구,사직1동,2020-01,177443,10740,152313,37065000.0,20865,72008000,6.178462276023251,11,1,14,26,-0.5528424344255377,0.5869188013353559,-0.42489481257902784,-0.14818574733131765,-0.24921657506228553,0.9183527172186783,0.6473881776673355,-4.275621744386295,나쁨,129.06293171923073,35.19827967769232
1450,동래구,사직2동,2020-01,64360,29170,125796,100668000.0,20865,72008000,6.3125481139337944,3,1,20,24,1.3632087228341319,0.07731826513756217,1.058172392869414,-0.09883310806219771,-0.3122332185659638,0.9183527172186783,0.6473881776673355,0.8397298441831978,양호,129.05714518333335,35.19875131791667
1451,동래구,사직3동,2020-01,117115,15393,270333,53123000.0,20865,72008000,6.772131650159298,3,0,19,22,-0.06909929635015837,2.855013053402468,-0.05046132382706524,0.07032465558243164,-0.3752498620696421,0.9183527172186783,0.6473881776673355,-0.2932459270111175,고려,129.07043182727273,35.19872772363637
1452,동래구,안락1동,2020-01,158882,15200,243775,52457000.0,20865,72008000,5.858952183148253,11,0,20,31,-0.089164292191239,2.3446245841057527,-0.06599082336055677,-0.26578702873601734,-0.09167496630308981,0.9183527172186783,0.6473881776673355,-1.424464289100357,고려,129.09873634193548,35.19874754258064
1453,동래구,안락2동,2020-01,116035,29036,170299,100206000.0,20865,72008000,6.101954684265308,12,1,17,30,1.3492775858252986,0.9325715993160293,1.0473996769768117,-0.17634570543142639,-0.12318328805492895,0.9183527172186783,0.6473881776673355,1.4260727877180652,양호,129.10737386666668,35.196633021000004
1454,동래구,명장1동,2020-01,122571,14749,150736,50900000.0,20865,72008000,7.141912270490503,4,0,14,18,-0.13605192495977458,0.5566122038475586,-0.10229627497263834,0.20642888439810125,-0.5012831490769987,0.9183527172186783,0.6473881776673355,-2.547799581245584,나쁨,129.10580663333332,35.20277203444444
1455,동래구,명장2동,2020-01,81611,15482,130742,53430000.0,20865,72008000,5.148168769185422,6,0,14,20,-0.05984652624727661,0.17236990190017815,-0.043302830798864184,-0.5274033036119998,-0.43826650557332036,0.9183527172186783,0.6473881776673355,-3.4965268464802275,나쁨,129.10036064500002,35.20800150149999
1456,동래구,수민동,2020-02,195585,32743,121030,112999000.0,20865,72008000,4.244192366564718,9,2,32,43,1.7346710551666766,-0.01427415314198246,1.3457013099076784,-0.8601276390194478,0.28642489471897986,0.9183527172186783,0.6473881776673355,0.5790890863705991,양호,129.08660464186048,35.199398047674414
1457,동래구,복산동,2020-02,114382,10805,123883,37289000.0,20865,72008000,14.027049406569144,2,0,14,16,-0.5460847933391635,0.040554459814698365,-0.4196716776007965,2.7406241035979932,-0.564299792580677,0.9183527172186783,0.6473881776673355,-1.6616335180379307,나쁨,129.087175825,35.20432150250001
1458,동래구,명륜동,2020-02,96535,24991,127791,86246000.0,20865,72008000,7.380901043528087,11,1,16,28,0.9287443828347742,0.11565793665826958,0.7218864435120341,0.29439288483909026,-0.18619993155860723,0.9183527172186783,0.6473881776673355,-0.0823672620998676,고려,129.08267017500003,35.20737651214285
1459,동래구,온천1동,2020-02,241317,18982,138485,65509000.0,20865,72008000,5.1239986446139385,25,1,28,54,0.3040264553267247,0.3211739503136305,0.23835005938888998,-0.536299540960063,0.6330164339892105,0.9183527172186783,0.6473881776673355,-3.1643599739688053,나쁨,129.08078044629627,35.21765148092593
1460,동래구,온천2동,2020-02,65481,15639,117904,53972000.0,20865,72008000,7.7277711708650605,11,2,16,29,-0.04352422393095713,-0.07434924746465482,-0.030664709556893592,0.4220645057534216,-0.1546916098067681,0.9183527172186783,0.6473881776673355,-2.9735645891847473,나쁨,129.0740828793103,35.21019172551724
1461,동래구,온천3동,2020-02,148078,38317,76149,132235000.0,20865,72008000,7.7959958912339875,24,2,21,47,2.314164769250529,-0.8767918461348995,1.794238026163299,0.44717580808089485,0.41245818172633647,0.9183527172186783,0.6473881776673355,2.5940882989809424,좋음,129.0682721957447,35.20441720404256
1462,동래구,사직1동,2020-02,190436,10740,152313,37065000.0,20865,72008000,6.178462276023251,11,1,14,26,-0.5528424344255377,0.5869188013353559,-0.42489481257902784,-0.14818574733131765,-0.24921657506228553,0.9183527172186783,0.6473881776673355,-4.275621744386295,나쁨,129.06293171923073,35.19827967769232
1463,동래구,사직2동,2020-02,162736,29170,125796,100668000.0,20865,72008000,6.3125481139337944,3,1,20,24,1.3632087228341319,0.07731826513756217,1.058172392869414,-0.09883310806219771,-0.3122332185659638,0.9183527172186783,0.6473881776673355,0.8397298441831978,양호,129.05714518333335,35.19875131791667
1464,동래구,사직3동,2020-02,201894,15393,270333,53123000.0,20865,72008000,6.772131650159298,3,0,19,22,-0.06909929635015837,2.855013053402468,-0.05046132382706524,0.07032465558243164,-0.3752498620696421,0.9183527172186783,0.6473881776673355,-0.2932459270111175,고려,129.07043182727273,35.19872772363637
1465,동래구,안락1동,2020-02,71025,15200,243775,52457000.0,20865,72008000,5.858952183148253,11,0,20,31,-0.089164292191239,2.3446245841057527,-0.06599082336055677,-0.26578702873601734,-0.09167496630308981,0.9183527172186783,0.6473881776673355,-1.424464289100357,고려,129.09873634193548,35.19874754258064
1466,동래구,안락2동,2020-02,202257,29036,170299,100206000.0,20865,72008000,6.101954684265308,12,1,17,30,1.3492775858252986,0.9325715993160293,1.0473996769768117,-0.17634570543142639,-0.12318328805492895,0.9183527172186783,0.6473881776673355,1.4260727877180652,양호,129.10737386666668,35.196633021000004
1467,동래구,명장1동,2020-02,86458,14749,150736,50900000.0,20865,72008000,7.141912270490503,4,0,14,18,-0.13605192495977458,0.5566122038475586,-0.10229627497263834,0.20642888439810125,-0.5012831490769987,0.9183527172186783,0.6473881776673355,-2.547799581245584,나쁨,129.10580663333332,35.20277203444444
1468,동래구,명장2동,2020-02,156719,15482,130742,53430000.0,20865,72008000,5.148168769185422,6,0,14,20,-0.05984652624727661,0.17236990190017815,-0.043302830798864184,-0.5274033036119998,-0.43826650557332036,0.9183527172186783,0.6473881776673355,-3.4965268464802275,나쁨,129.10036064500002,35.20800150149999
1469,동래구,수민동,2020-03,179906,32743,121030,112999000.0,20865,72008000,4.244192366564718,9,2,32,43,1.7346710551666766,-0.01427415314198246,1.3457013099076784,-0.8601276390194478,0.28642489471897986,0.9183527172186783,0.6473881776673355,0.5790890863705991,양호,129.08660464186048,35.199398047674414
1470,동래구,복산동,2020-03,90299,10805,123883,37289000.0,20865,72008000,14.027049406569144,2,0,14,16,-0.5460847933391635,0.040554459814698365,-0.4196716776007965,2.7406241035979932,-0.564299792580677,0.9183527172186783,0.6473881776673355,-1.6616335180379307,나쁨,129.087175825,35.20432150250001
1471,동래구,명륜동,2020-03,111096,24991,127791,86246000.0,20865,72008000,7.380901043528087,11,1,16,28,0.9287443828347742,0.11565793665826958,0.7218864435120341,0.29439288483909026,-0.18619993155860723,0.9183527172186783,0.6473881776673355,-0.0823672620998676,고려,129.08267017500003,35.20737651214285
1472,동래구,온천1동,2020-03,116722,18982,138485,65509000.0,20865,72008000,5.1239986446139385,25,1,28,54,0.3040264553267247,0.3211739503136305,0.23835005938888998,-0.536299540960063,0.6330164339892105,0.9183527172186783,0.6473881776673355,-3.1643599739688053,나쁨,129.08078044629627,35.21765148092593
1473,동래구,온천2동,2020-03,309315,15639,117904,53972000.0,20865,72008000,7.7277711708650605,11,2,16,29,-0.04352422393095713,-0.07434924746465482,-0.030664709556893592,0.4220645057534216,-0.1546916098067681,0.9183527172186783,0.6473881776673355,-2.9735645891847473,나쁨,129.0740828793103,35.21019172551724
1474,동래구,온천3동,2020-03,73052,38317,76149,132235000.0,20865,72008000,7.7959958912339875,24,2,21,47,2.314164769250529,-0.8767918461348995,1.794238026163299,0.44717580808089485,0.41245818172633647,0.9183527172186783,0.6473881776673355,2.5940882989809424,좋음,129.0682721957447,35.20441720404256
1475,동래구,사직1동,2020-03,98520,10740,152313,37065000.0,20865,72008000,6.178462276023251,11,1,14,26,-0.5528424344255377,0.5869188013353559,-0.42489481257902784,-0.14818574733131765,-0.24921657506228553,0.9183527172186783,0.6473881776673355,-4.275621744386295,나쁨,129.06293171923073,35.19827967769232
1476,동래구,사직2동,2020-03,68093,29170,125796,100668000.0,20865,72008000,6.3125481139337944,3,1,20,24,1.3632087228341319,0.07731826513756217,1.058172392869414,-0.09883310806219771,-0.3122332185659638,0.9183527172186783,0.6473881776673355,0.8397298441831978,양호,129.05714518333335,35.19875131791667
1477,동래구,사직3동,2020-03,321141,15393,270333,53123000.0,20865,72008000,6.772131650159298,3,0,19,22,-0.06909929635015837,2.855013053402468,-0.05046132382706524,0.07032465558243164,-0.3752498620696421,0.9183527172186783,0.6473881776673355,-0.2932459270111175,고려,129.07043182727273,35.19872772363637
1478,동래구,안락1동,2020-03,129066,15200,243775,52457000.0,20865,72008000,5.858952183148253,11,0,20,31,-0.089164292191239,2.3446245841057527,-0.06599082336055677,-0.26578702873601734,-0.09167496630308981,0.9183527172186783,0.6473881776673355,-1.424464289100357,고려,129.09873634193548,35.19874754258064
1479,동래구,안락2동,2020-03,76720,29036,170299,100206000.0,20865,72008000,6.101954684265308,12,1,17,30,1.3492775858252986,0.9325715993160293,1.0473996769768117,-0.17634570543142639,-0.12318328805492895,0.9183527172186783,0.6473881776673355,1.4260727877180652,양호,129.10737386666668,35.196633021000004
1480,동래구,명장1동,2020-03,69908,14749,150736,50900000.0,20865,72008000,7.141912270490503,4,0,14,18,-0.13605192495977458,0.5566122038475586,-0.10229627497263834,0.20642888439810125,-0.5012831490769987,0.9183527172186783,0.6473881776673355,-2.547799581245584,나쁨,129.10580663333332,35.20277203444444
1481,동래구,명장2동,2020-03,84856,15482,130742,53430000.0,20865,72008000,5.148168769185422,6,0,14,20,-0.05984652624727661,0.17236990190017815,-0.043302830798864184,-0.5274033036119998,-0.43826650557332036,0.9183527172186783,0.6473881776673355,-3.4965268464802275,나쁨,129.10036064500002,35.20800150149999
1482,동래구,수민동,2020-04,114298,32743,121030,112999000.0,20865,72008000,4.244192366564718,9,2,32,43,1.7346710551666766,-0.01427415314198246,1.3457013099076784,-0.8601276390194478,0.28642489471897986,0.9183527172186783,0.6473881776673355,0.5790890863705991,양호,129.08660464186048,35.199398047674414
1483,동래구,복산동,2020-04,55575,10805,123883,37289000.0,20865,72008000,14.027049406569144,2,0,14,16,-0.5460847933391635,0.040554459814698365,-0.4196716776007965,2.7406241035979932,-0.564299792580677,0.9183527172186783,0.6473881776673355,-1.6616335180379307,나쁨,129.087175825,35.20432150250001
1484,동래구,명륜동,2020-04,111263,24991,127791,86246000.0,20865,72008000,7.380901043528087,11,1,16,28,0.9287443828347742,0.11565793665826958,0.7218864435120341,0.29439288483909026,-0.18619993155860723,0.9183527172186783,0.6473881776673355,-0.0823672620998676,고려,129.08267017500003,35.20737651214285
1485,동래구,온천1동,2020-04,76277,18982,138485,65509000.0,20865,72008000,5.1239986446139385,25,1,28,54,0.3040264553267247,0.3211739503136305,0.23835005938888998,-0.536299540960063,0.6330164339892105,0.9183527172186783,0.6473881776673355,-3.1643599739688053,나쁨,129.08078044629627,35.21765148092593
1486,동래구,온천2동,2020-04,79180,15639,117904,53972000.0,20865,72008000,7.7277711708650605,11,2,16,29,-0.04352422393095713,-0.07434924746465482,-0.030664709556893592,0.4220645057534216,-0.1546916098067681,0.9183527172186783,0.6473881776673355,-2.9735645891847473,나쁨,129.0740828793103,35.21019172551724
1487,동래구,온천3동,2020-04,89758,38317,76149,132235000.0,20865,72008000,7.7959958912339875,24,2,21,47,2.314164769250529,-0.8767918461348995,1.794238026163299,0.44717580808089485,0.41245818172633647,0.9183527172186783,0.6473881776673355,2.5940882989809424,좋음,129.0682721957447,35.20441720404256
1488,동래구,사직1동,2020-04,80296,10740,152313,37065000.0,20865,72008000,6.178462276023251,11,1,14,26,-0.5528424344255377,0.5869188013353559,-0.42489481257902784,-0.14818574733131765,-0.24921657506228553,0.9183527172186783,0.6473881776673355,-4.275621744386295,나쁨,129.06293171923073,35.19827967769232
1489,동래구,사직2동,2020-04,108605,29170,125796,100668000.0,20865,72008000,6.3125481139337944,3,1,20,24,1.3632087228341319,0.07731826513756217,1.058172392869414,-0.09883310806219771,-0.3122332185659638,0.9183527172186783,0.6473881776673355,0.8397298441831978,양호,129.05714518333335,35.19875131791667
1490,동래구,사직3동,2020-04,191466,15393,270333,53123000.0,20865,72008000,6.772131650159298,3,0,19,22,-0.06909929635015837,2.855013053402468,-0.05046132382706524,0.07032465558243164,-0.3752498620696421,0.9183527172186783,0.6473881776673355,-0.2932459270111175,고려,129.07043182727273,35.19872772363637
1491,동래구,안락1동,2020-04,142416,15200,243775,52457000.0,20865,72008000,5.858952183148253,11,0,20,31,-0.089164292191239,2.3446245841057527,-0.06599082336055677,-0.26578702873601734,-0.09167496630308981,0.9183527172186783,0.6473881776673355,-1.424464289100357,고려,129.09873634193548,35.19874754258064
1492,동래구,안락2동,2020-04,259415,29036,170299,100206000.0,20865,72008000,6.101954684265308,12,1,17,30,1.3492775858252986,0.9325715993160293,1.0473996769768117,-0.17634570543142639,-0.12318328805492895,0.9183527172186783,0.6473881776673355,1.4260727877180652,양호,129.10737386666668,35.196633021000004
1493,동래구,명장1동,2020-04,247874,14749,150736,50900000.0,20865,72008000,7.141912270490503,4,0,14,18,-0.13605192495977458,0.5566122038475586,-0.10229627497263834,0.20642888439810125,-0.5012831490769987,0.9183527172186783,0.6473881776673355,-2.547799581245584,나쁨,129.10580663333332,35.20277203444444
1494,동래구,명장2동,2020-04,95789,15482,130742,53430000.0,20865,72008000,5.148168769185422,6,0,14,20,-0.05984652624727661,0.17236990190017815,-0.043302830798864184,-0.5274033036119998,-0.43826650557332036,0.9183527172186783,0.6473881776673355,-3.4965268464802275,나쁨,129.10036064500002,35.20800150149999
1495,동래구,수민동,2020-05,251607,32743,121030,112999000.0,20865,72008000,4.244192366564718,9,2,32,43,1.7346710551666766,-0.01427415314198246,1.3457013099076784,-0.8601276390194478,0.28642489471897986,0.9183527172186783,0.6473881776673355,0.5790890863705991,양호,129.08660464186048,35.199398047674414
1496,동래구,복산동,2020-05,112856,10805,123883,37289000.0,20865,72008000,14.027049406569144,2,0,14,16,-0.5460847933391635,0.040554459814698365,-0.4196716776007965,2.7406241035979932,-0.564299792580677,0.9183527172186783,0.6473881776673355,-1.6616335180379307,나쁨,129.087175825,35.20432150250001
1497,동래구,명륜동,2020-05,184203,24991,127791,86246000.0,20865,72008000,7.380901043528087,11,1,16,28,0.9287443828347742,0.11565793665826958,0.7218864435120341,0.29439288483909026,-0.18619993155860723,0.9183527172186783,0.6473881776673355,-0.0823672620998676,고려,129.08267017500003,35.20737651214285
1498,동래구,온천1동,2020-05,64798,18982,138485,65509000.0,20865,72008000,5.1239986446139385,25,1,28,54,0.3040264553267247,0.3211739503136305,0.23835005938888998,-0.536299540960063,0.6330164339892105,0.9183527172186783,0.6473881776673355,-3.1643599739688053,나쁨,129.08078044629627,35.21765148092593
1499,동래구,온천2동,2020-05,59027,15639,117904,53972000.0,20865,72008000,7.7277711708650605,11,2,16,29,-0.04352422393095713,-0.07434924746465482,-0.030664709556893592,0.4220645057534216,-0.1546916098067681,0.9183527172186783,0.6473881776673355,-2.9735645891847473,나쁨,129.0740828793103,35.21019172551724
1500,동래구,온천3동,2020-05,136466,38317,76149,132235000.0,20865,72008000,7.7959958912339875,24,2,21,47,2.314164769250529,-0.8767918461348995,1.794238026163299,0.44717580808089485,0.41245818172633647,0.9183527172186783,0.6473881776673355,2.5940882989809424,좋음,129.0682721957447,35.20441720404256
1501,동래구,사직1동,2020-05,166175,10740,152313,37065000.0,20865,72008000,6.178462276023251,11,1,14,26,-0.5528424344255377,0.5869188013353559,-0.42489481257902784,-0.14818574733131765,-0.24921657506228553,0.9183527172186783,0.6473881776673355,-4.275621744386295,나쁨,129.06293171923073,35.19827967769232
1502,동래구,사직2동,2020-05,262853,29170,125796,100668000.0,20865,72008000,6.3125481139337944,3,1,20,24,1.3632087228341319,0.07731826513756217,1.058172392869414,-0.09883310806219771,-0.3122332185659638,0.9183527172186783,0.6473881776673355,0.8397298441831978,양호,129.05714518333335,35.19875131791667
1503,동래구,사직3동,2020-05,294373,15393,270333,53123000.0,20865,72008000,6.772131650159298,3,0,19,22,-0.06909929635015837,2.855013053402468,-0.05046132382706524,0.07032465558243164,-0.3752498620696421,0.9183527172186783,0.6473881776673355,-0.2932459270111175,고려,129.07043182727273,35.19872772363637
1504,동래구,안락1동,2020-05,201868,15200,243775,52457000.0,20865,72008000,5.858952183148253,11,0,20,31,-0.089164292191239,2.3446245841057527,-0.06599082336055677,-0.26578702873601734,-0.09167496630308981,0.9183527172186783,0.6473881776673355,-1.424464289100357,고려,129.09873634193548,35.19874754258064
1505,동래구,안락2동,2020-05,82755,29036,170299,100206000.0,20865,72008000,6.101954684265308,12,1,17,30,1.3492775858252986,0.9325715993160293,1.0473996769768117,-0.17634570543142639,-0.12318328805492895,0.9183527172186783,0.6473881776673355,1.4260727877180652,양호,129.10737386666668,35.196633021000004
1506,동래구,명장1동,2020-05,176421,14749,150736,50900000.0,20865,72008000,7.141912270490503,4,0,14,18,-0.13605192495977458,0.5566122038475586,-0.10229627497263834,0.20642888439810125,-0.5012831490769987,0.9183527172186783,0.6473881776673355,-2.547799581245584,나쁨,129.10580663333332,35.20277203444444
1507,동래구,명장2동,2020-05,181425,15482,130742,53430000.0,20865,72008000,5.148168769185422,6,0,14,20,-0.05984652624727661,0.17236990190017815,-0.043302830798864184,-0.5274033036119998,-0.43826650557332036,0.9183527172186783,0.6473881776673355,-3.4965268464802275,나쁨,129.10036064500002,35.20800150149999
1508,동래구,수민동,2020-06,134307,32743,121030,112999000.0,20865,72008000,4.244192366564718,9,2,32,43,1.7346710551666766,-0.01427415314198246,1.3457013099076784,-0.8601276390194478,0.28642489471897986,0.9183527172186783,0.6473881776673355,0.5790890863705991,양호,129.08660464186048,35.199398047674414
1509,동래구,복산동,2020-06,170105,10805,123883,37289000.0,20865,72008000,14.027049406569144,2,0,14,16,-0.5460847933391635,0.040554459814698365,-0.4196716776007965,2.7406241035979932,-0.564299792580677,0.9183527172186783,0.6473881776673355,-1.6616335180379307,나쁨,129.087175825,35.20432150250001
1510,동래구,명륜동,2020-06,80753,24991,127791,86246000.0,20865,72008000,7.380901043528087,11,1,16,28,0.9287443828347742,0.11565793665826958,0.7218864435120341,0.29439288483909026,-0.18619993155860723,0.9183527172186783,0.6473881776673355,-0.0823672620998676,고려,129.08267017500003,35.20737651214285
1511,동래구,온천1동,2020-06,245322,18982,138485,65509000.0,20865,72008000,5.1239986446139385,25,1,28,54,0.3040264553267247,0.3211739503136305,0.23835005938888998,-0.536299540960063,0.6330164339892105,0.9183527172186783,0.6473881776673355,-3.1643599739688053,나쁨,129.08078044629627,35.21765148092593
1512,동래구,온천2동,2020-06,75807,15639,117904,53972000.0,20865,72008000,7.7277711708650605,11,2,16,29,-0.04352422393095713,-0.07434924746465482,-0.030664709556893592,0.4220645057534216,-0.1546916098067681,0.9183527172186783,0.6473881776673355,-2.9735645891847473,나쁨,129.0740828793103,35.21019172551724
1513,동래구,온천3동,2020-06,58047,38317,76149,132235000.0,20865,72008000,7.7959958912339875,24,2,21,47,2.314164769250529,-0.8767918461348995,1.794238026163299,0.44717580808089485,0.41245818172633647,0.9183527172186783,0.6473881776673355,2.5940882989809424,좋음,129.0682721957447,35.20441720404256
1514,동래구,사직1동,2020-06,91151,10740,152313,37065000.0,20865,72008000,6.178462276023251,11,1,14,26,-0.5528424344255377,0.5869188013353559,-0.42489481257902784,-0.14818574733131765,-0.24921657506228553,0.9183527172186783,0.6473881776673355,-4.275621744386295,나쁨,129.06293171923073,35.19827967769232
1515,동래구,사직2동,2020-06,149767,29170,125796,100668000.0,20865,72008000,6.3125481139337944,3,1,20,24,1.3632087228341319,0.07731826513756217,1.058172392869414,-0.09883310806219771,-0.3122332185659638,0.9183527172186783,0.6473881776673355,0.8397298441831978,양호,129.05714518333335,35.19875131791667
1516,동래구,사직3동,2020-06,183935,15393,270333,53123000.0,20865,72008000,6.772131650159298,3,0,19,22,-0.06909929635015837,2.855013053402468,-0.05046132382706524,0.07032465558243164,-0.3752498620696421,0.9183527172186783,0.6473881776673355,-0.2932459270111175,고려,129.07043182727273,35.19872772363637
1517,동래구,안락1동,2020-06,295069,15200,243775,52457000.0,20865,72008000,5.858952183148253,11,0,20,31,-0.089164292191239,2.3446245841057527,-0.06599082336055677,-0.26578702873601734,-0.09167496630308981,0.9183527172186783,0.6473881776673355,-1.424464289100357,고려,129.09873634193548,35.19874754258064
1518,동래구,안락2동,2020-06,209888,29036,170299,100206000.0,20865,72008000,6.101954684265308,12,1,17,30,1.3492775858252986,0.9325715993160293,1.0473996769768117,-0.17634570543142639,-0.12318328805492895,0.9183527172186783,0.6473881776673355,1.4260727877180652,양호,129.10737386666668,35.196633021000004
1519,동래구,명장1동,2020-06,157877,14749,150736,50900000.0,20865,72008000,7.141912270490503,4,0,14,18,-0.13605192495977458,0.5566122038475586,-0.10229627497263834,0.20642888439810125,-0.5012831490769987,0.9183527172186783,0.6473881776673355,-2.547799581245584,나쁨,129.10580663333332,35.20277203444444
1520,동래구,명장2동,2020-06,87545,15482,130742,53430000.0,20865,72008000,5.148168769185422,6,0,14,20,-0.05984652624727661,0.17236990190017815,-0.043302830798864184,-0.5274033036119998,-0.43826650557332036,0.9183527172186783,0.6473881776673355,-3.4965268464802275,나쁨,129.10036064500002,35.20800150149999
1521,동래구,수민동,2020-07,79657,32743,121030,112999000.0,20865,72008000,4.244192366564718,9,2,32,43,1.7346710551666766,-0.01427415314198246,1.3457013099076784,-0.8601276390194478,0.28642489471897986,0.9183527172186783,0.6473881776673355,0.5790890863705991,양호,129.08660464186048,35.199398047674414
1522,동래구,복산동,2020-07,93352,10805,123883,37289000.0,20865,72008000,14.027049406569144,2,0,14,16,-0.5460847933391635,0.040554459814698365,-0.4196716776007965,2.7406241035979932,-0.564299792580677,0.9183527172186783,0.6473881776673355,-1.6616335180379307,나쁨,129.087175825,35.20432150250001
1523,동래구,명륜동,2020-07,200793,24991,127791,86246000.0,20865,72008000,7.380901043528087,11,1,16,28,0.9287443828347742,0.11565793665826958,0.7218864435120341,0.29439288483909026,-0.18619993155860723,0.9183527172186783,0.6473881776673355,-0.0823672620998676,고려,129.08267017500003,35.20737651214285
1524,동래구,온천1동,2020-07,192622,18982,138485,65509000.0,20865,72008000,5.1239986446139385,25,1,28,54,0.3040264553267247,0.3211739503136305,0.23835005938888998,-0.536299540960063,0.6330164339892105,0.9183527172186783,0.6473881776673355,-3.1643599739688053,나쁨,129.08078044629627,35.21765148092593
1525,동래구,온천2동,2020-07,200283,15639,117904,53972000.0,20865,72008000,7.7277711708650605,11,2,16,29,-0.04352422393095713,-0.07434924746465482,-0.030664709556893592,0.4220645057534216,-0.1546916098067681,0.9183527172186783,0.6473881776673355,-2.9735645891847473,나쁨,129.0740828793103,35.21019172551724
1526,동래구,온천3동,2020-07,131004,38317,76149,132235000.0,20865,72008000,7.7959958912339875,24,2,21,47,2.314164769250529,-0.8767918461348995,1.794238026163299,0.44717580808089485,0.41245818172633647,0.9183527172186783,0.6473881776673355,2.5940882989809424,좋음,129.0682721957447,35.20441720404256
1527,동래구,사직1동,2020-07,144291,10740,152313,37065000.0,20865,72008000,6.178462276023251,11,1,14,26,-0.5528424344255377,0.5869188013353559,-0.42489481257902784,-0.14818574733131765,-0.24921657506228553,0.9183527172186783,0.6473881776673355,-4.275621744386295,나쁨,129.06293171923073,35.19827967769232
1528,동래구,사직2동,2020-07,107375,29170,125796,100668000.0,20865,72008000,6.3125481139337944,3,1,20,24,1.3632087228341319,0.07731826513756217,1.058172392869414,-0.09883310806219771,-0.3122332185659638,0.9183527172186783,0.6473881776673355,0.8397298441831978,양호,129.05714518333335,35.19875131791667
1529,동래구,사직3동,2020-07,206870,15393,270333,53123000.0,20865,72008000,6.772131650159298,3,0,19,22,-0.06909929635015837,2.855013053402468,-0.05046132382706524,0.07032465558243164,-0.3752498620696421,0.9183527172186783,0.6473881776673355,-0.2932459270111175,고려,129.07043182727273,35.19872772363637
1530,동래구,안락1동,2020-07,298364,15200,243775,52457000.0,20865,72008000,5.858952183148253,11,0,20,31,-0.089164292191239,2.3446245841057527,-0.06599082336055677,-0.26578702873601734,-0.09167496630308981,0.9183527172186783,0.6473881776673355,-1.424464289100357,고려,129.09873634193548,35.19874754258064
1531,동래구,안락2동,2020-07,195023,29036,170299,100206000.0,20865,72008000,6.101954684265308,12,1,17,30,1.3492775858252986,0.9325715993160293,1.0473996769768117,-0.17634570543142639,-0.12318328805492895,0.9183527172186783,0.6473881776673355,1.4260727877180652,양호,129.10737386666668,35.196633021000004
1532,동래구,명장1동,2020-07,56253,14749,150736,50900000.0,20865,72008000,7.141912270490503,4,0,14,18,-0.13605192495977458,0.5566122038475586,-0.10229627497263834,0.20642888439810125,-0.5012831490769987,0.9183527172186783,0.6473881776673355,-2.547799581245584,나쁨,129.10580663333332,35.20277203444444
1533,동래구,명장2동,2020-07,153833,15482,130742,53430000.0,20865,72008000,5.148168769185422,6,0,14,20,-0.05984652624727661,0.17236990190017815,-0.043302830798864184,-0.5274033036119998,-0.43826650557332036,0.9183527172186783,0.6473881776673355,-3.4965268464802275,나쁨,129.10036064500002,35.20800150149999
1534,남구,대연1동,2020-01,47086,16566,153614,57634000.0,16145,56172000,3.9468220545127375,21,3,34,58,0.05285013433164264,0.6119212638157772,0.05472422031044276,-0.9695799866256003,0.759049720996567,0.016784895346518985,0.03425558070017326,-0.34268583507616635,고려,129.0914309189655,35.13325064913792
1535,남구,대연3동,2020-01,52608,33316,-25827,115908000.0,16145,56172000,2.5742740212031903,31,1,57,89,1.7942422604357917,-2.836554424077586,1.4135321119240851,-1.4747703111448736,1.7358076953035804,0.016784895346518985,0.03425558070017326,-0.04092135168784483,고려,129.10103424157296,35.13718891808988
1536,남구,대연4동,2020-01,74279,12915,82082,44932000.0,16145,56172000,7.1712340505086685,2,0,15,17,-0.32672136730455126,-0.7627721613567756,-0.24145551403551746,0.2172212786920493,-0.5327914708288378,0.016784895346518985,0.03425558070017326,-0.5949853725002384,고려,129.09015768235295,35.12738501647058
1537,남구,대연5동,2020-01,92309,17175,99752,59753000.0,16145,56172000,5.928600985592296,10,1,35,46,0.11616403312551886,-0.42319221360193854,0.104134144501837,-0.24015156807804466,0.3809498599744973,0.016784895346518985,0.03425558070017326,-0.16275209343174102,고려,129.08997889782606,35.136627449782615
